,Name,Reconstruction error,Adversarial error,Rotational error,Sum of rotation angle x,Sum of rotation angle y,Avg Sum position cost x,Avg Sum position cost y,Avg Sum rotation cost x,Avg Sum rotation cost y
31,RBF-CAT+LSTM_R3,0.02520095370709896,0.3985168933868408,7.34368896484375,23.10591632624467,5.063893073238432,149.64303588867188,132.47946166992188,737.5355224609375,747.9495239257812
32,RBF-IN+LSTM_R3,0.03291407227516174,0.3856475055217743,7.847022533416748,27.83587235957384,5.063893073238432,161.1763153076172,132.47946166992188,741.3057861328125,747.9495239257812
33,RBF-CAT+MoE_R3,0.01613174006342888,0.5275694131851196,6.928555488586426,9.597545574108759,5.063893073238432,161.28147888183594,132.47946166992188,732.096923828125,747.9495239257812
34,RBF-IN+MoE_R3,0.03079845942556858,0.3948858678340912,7.425642490386963,16.257454350590706,5.063893073238432,159.1767578125,132.47946166992188,727.4427490234375,747.9495239257812
35,VAE-CAT+LSTM_R3,0.0250551737844944,0.4582873582839966,8.2492094039917,23.3883411064744,5.063893073238432,153.25811767578125,132.47946166992188,734.1858520507812,747.9495239257812
36,VAE-IN+LSTM_R3,0.031593870371580124,0.4061855375766754,8.210037231445312,31.673380975921948,5.063893073238432,153.24293518066406,132.47946166992188,730.1092529296875,747.9495239257812
37,VAE-CAT+MoE_R3,0.01514569204300642,0.553181529045105,6.4454345703125,13.058477078874906,5.063893073238432,153.59642028808594,132.47946166992188,743.0140380859375,747.9495239257812
38,VAE-IN+MoE_R3,0.03566151112318039,0.34209519624710083,8.610174179077148,44.30068454146385,5.063893073238432,160.0548858642578,132.47946166992188,730.9229736328125,747.9495239257812
39,DEC-CAT+MoE_R3,0.014241079799830914,0.5013458132743835,6.453005313873291,10.328922013441721,5.063893073238432,162.65646362304688,132.47946166992188,740.5640258789062,747.9495239257812
40,DEC-IN+MoE_R3,0.02946947142481804,0.3204459249973297,8.216954231262207,16.433574197192986,5.063893073238432,159.3179168701172,132.47946166992188,743.8278198242188,747.9495239257812
41,AE+MoE_R4,0.011714640073478222,0.13684606552124023,2.2023818492889404,4.9718934036791325,4.0859880447387695,221.58868408203125,143.7403106689453,433.9276123046875,392.96258544921875
42,AE+LSTM_R4,0.06174265220761299,0.1528579145669937,3.198220729827881,13.745324077705542,4.0859880447387695,222.79385375976562,143.7403106689453,422.70489501953125,392.96258544921875
43,RBF-CAT+LSTM_R4,0.05967457965016365,0.14027252793312073,2.7368853092193604,14.76710336903731,4.0859880447387695,225.31991577148438,143.7403106689453,423.07073974609375,392.96258544921875
44,RBF-IN+LSTM_R4,0.0932399332523346,0.14644041657447815,3.846111297607422,11.789322629570961,4.0859880447387695,223.61410522460938,143.7403106689453,406.11065673828125,392.96258544921875
45,RBF-CAT+MoE_R4,0.012692402116954327,0.13552947342395782,1.860477089881897,5.400916700561841,4.0859880447387695,223.30117797851562,143.7403106689453,420.4498291015625,392.96258544921875
46,RBF-IN+MoE_R4,0.0729750394821167,0.14576973021030426,3.681190013885498,6.019220136106014,4.0859880447387695,222.69134521484375,143.7403106689453,413.66009521484375,392.96258544921875
47,VAE-CAT+LSTM_R4,0.05184733122587204,0.13871225714683533,3.14060640335083,14.535145707428455,4.0859880447387695,226.24395751953125,143.7403106689453,426.07366943359375,392.96258544921875
48,VAE-IN+LSTM_R4,0.09965170174837112,0.14850543439388275,4.147915840148926,12.719001517941555,4.0859880447387695,221.988037109375,143.7403106689453,409.5542297363281,392.96258544921875
49,VAE-CAT+MoE_R4,0.02361278235912323,0.14056120812892914,2.3113505840301514,10.709741910298666,4.0859880447387695,222.35214233398438,143.7403106689453,425.8270568847656,392.96258544921875
